evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:33530034,literature,PubMed,33530034,https://pubmed.ncbi.nlm.nih.gov/33530034/,10.1016/j.preghy.2021.01.002,33530034,Pregnant women who develop preeclampsia have lower abundance of the butyrate-producer Coprococcus in their gut microbiota.,2021,Pregnancy hypertension,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:32660025,literature,PubMed,32660025,https://pubmed.ncbi.nlm.nih.gov/32660025/,10.3390/nu12072041,32660025,Targeting the Intestinal Microbiota to Prevent Type 2 Diabetes and Enhance the Effect of Metformin on Glycaemia: A Randomised Controlled Pilot Study.,2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:31167080,literature,PubMed,31167080,https://pubmed.ncbi.nlm.nih.gov/31167080/,10.1096/fj.201900665RR,31167080,Gut microbiota mediates the protective effects of dietary β-hydroxy-β-methylbutyrate (HMB) against obesity induced by high-fat diets.,2019,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:30425806,literature,PubMed,30425806,https://pubmed.ncbi.nlm.nih.gov/30425806/,,30425806,Probiotics and their role in gastrointestinal cancers prevention and treatment; an overview.,2018,Gastroenterology and hepatology from bed to bench,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:28528593,literature,PubMed,28528593,https://pubmed.ncbi.nlm.nih.gov/28528593/,10.1017/S0007114517000964,28528593,Polymannuronic acid ameliorated obesity and inflammation associated with a high-fat and high-sucrose diet by modulating the gut microbiome in a murine model.,2017,The British journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:27528065,literature,PubMed,27528065,https://pubmed.ncbi.nlm.nih.gov/27528065/,10.1161/HYPERTENSIONAHA.116.07910,27528065,Increased Systolic and Diastolic Blood Pressure Is Associated With Altered Gut Microbiota Composition and Butyrate Production in Early Pregnancy.,2016,"Hypertension (Dallas, Tex. : 1979)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26843076,literature,PubMed,26843076,https://pubmed.ncbi.nlm.nih.gov/26843076/,10.1007/s00125-016-3880-0,26843076,Microbial transmission from mothers with obesity or diabetes to infants: an innovative opportunity to interrupt a vicious cycle.,2016,Diabetologia,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26395746,literature,PubMed,26395746,https://pubmed.ncbi.nlm.nih.gov/26395746/,10.1038/ijo.2015.197,26395746,"A novel cobiotic-based preventive approach against high-fat diet-induced adiposity, nonalcoholic fatty liver and gut derangement in mice.",2016,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:25809828,literature,PubMed,25809828,https://pubmed.ncbi.nlm.nih.gov/25809828/,10.1038/ijo.2015.40,25809828,Urinary (1)H-NMR-based metabolic profiling of children with NAFLD undergoing VSL#3 treatment.,2015,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:23510724,literature,PubMed,23510724,https://pubmed.ncbi.nlm.nih.gov/23510724/,10.1016/j.clnu.2013.02.007,23510724,Effect of Lactobacillus salivarius Ls-33 on fecal microbiota in obese adolescents.,2013,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:41727680,literature,PubMed,41727680,https://pubmed.ncbi.nlm.nih.gov/41727680/,10.3389/fendo.2026.1734041,41727680,BMI-stratified phenotypes of polycystic ovary syndrome: advances in gut microbiota research and personalized management strategies.,2026,Frontiers in endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41475319,literature,PubMed,41475319,https://pubmed.ncbi.nlm.nih.gov/41475319/,10.1016/j.nut.2025.113033,41475319,Comparing body composition techniques against an adapted multicompartment model in individuals with excess body weight.,2026,"Nutrition (Burbank, Los Angeles County, Calif.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39298907,literature,PubMed,39298907,https://pubmed.ncbi.nlm.nih.gov/39298907/,10.1016/j.dsx.2024.103118,39298907,"The effect of microbiome-modulating therapeutics on glucose homeostasis in metabolic syndrome: A systematic review, meta-analysis, and meta-regression of clinical trials.",2024,Diabetes & metabolic syndrome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37513562,literature,PubMed,37513562,https://pubmed.ncbi.nlm.nih.gov/37513562/,10.3390/nu15143144,37513562,Probiotics and Polycystic Ovary Syndrome: A Perspective for Management in Adolescents with Obesity.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37474971,literature,PubMed,37474971,https://pubmed.ncbi.nlm.nih.gov/37474971/,10.1186/s13099-023-00563-y,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,2023,Gut pathogens,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37359018,literature,PubMed,37359018,https://pubmed.ncbi.nlm.nih.gov/37359018/,10.3389/fmed.2023.1141355,37359018,"The effects of probiotics, prebiotics, and synbiotics on polycystic ovarian syndrome: an overview of systematic reviews.",2023,Frontiers in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36364814,literature,PubMed,36364814,https://pubmed.ncbi.nlm.nih.gov/36364814/,10.3390/nu14214555,36364814,The Role of Individually Selected Diets in Obese Women with PCOS-A Review.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35562794,literature,PubMed,35562794,https://pubmed.ncbi.nlm.nih.gov/35562794/,10.1186/s40168-022-01248-5,35562794,Elucidating the role of the gut microbiota in the physiological effects of dietary fiber.,2022,Microbiome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34434546,literature,PubMed,34434546,https://pubmed.ncbi.nlm.nih.gov/34434546/,10.1016/j.amsu.2021.102548,34434546,Effects of synbiotic supplement on body weight and fasting blood glucose levels in obesity: A randomized placebo-controlled trial.,2021,Annals of medicine and surgery (2012),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33915854,literature,PubMed,33915854,https://pubmed.ncbi.nlm.nih.gov/33915854/,10.3390/nu13041160,33915854,Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33326198,literature,PubMed,33326198,https://pubmed.ncbi.nlm.nih.gov/33326198/,10.18388/abp.2020_5443,33326198,"Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.",2020,Acta biochimica Polonica,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31126565,literature,PubMed,31126565,https://pubmed.ncbi.nlm.nih.gov/31126565/,10.1016/j.ctim.2019.05.008,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,2019,Complementary therapies in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30924853,literature,PubMed,30924853,https://pubmed.ncbi.nlm.nih.gov/30924853/,10.1093/nutrit/nuz001,30924853,Effects of oral supplementation with probiotics or synbiotics in overweight and obese adults: a systematic review and meta-analyses of randomized trials.,2019,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30595036,literature,PubMed,30595036,https://pubmed.ncbi.nlm.nih.gov/30595036/,10.1080/10408398.2018.1545218,30595036,Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.,2020,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:29547587,literature,PubMed,29547587,https://pubmed.ncbi.nlm.nih.gov/29547587/,10.3390/genes9030167,29547587,Dietary Alteration of the Gut Microbiome and Its Impact on Weight and Fat Mass: A Systematic Review and Meta-Analysis.,2018,Genes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:27367724,literature,PubMed,27367724,https://pubmed.ncbi.nlm.nih.gov/27367724/,10.3390/nu8070397,27367724,"Beneficial Effect of Synbiotic Supplementation on Hepatic Steatosis and Anthropometric Parameters, But Not on Gut Permeability in a Population with Nonalcoholic Steatohepatitis.",2016,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:25909598,literature,PubMed,25909598,https://pubmed.ncbi.nlm.nih.gov/25909598/,10.1097/MCG.0000000000000328,25909598,"Effects of Prebiotic and Synbiotic Supplementation on Inflammatory Markers and Anthropometric Indices After Roux-en-Y Gastric Bypass: A Randomized, Triple-blind, Placebo-controlled Pilot Study.",2016,Journal of clinical gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:24184299,literature,PubMed,24184299,https://pubmed.ncbi.nlm.nih.gov/24184299/,10.1016/j.jped.2013.07.003,24184299,A randomized triple-masked controlled trial on the effects of synbiotics on inflammation markers in overweight children.,2014,Jornal de pediatria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34050763,literature,PubMed,34050763,https://pubmed.ncbi.nlm.nih.gov/34050763/,10.1210/clinem/dgab369,34050763,Effects of Synbiotic Supplementation and Lifestyle Modifications on Women With Polycystic Ovary Syndrome.,2021,The Journal of clinical endocrinology and metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:32698957,literature,PubMed,32698957,https://pubmed.ncbi.nlm.nih.gov/32698957/,10.1016/j.clnu.2020.05.043,32698957,"The effect of synbiotic on glycemic profile and sex hormones in overweight and obese breast cancer survivors following a weight-loss diet: A randomized, triple-blind, controlled trial.",2021,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:32363616,literature,PubMed,32363616,https://pubmed.ncbi.nlm.nih.gov/32363616/,10.1002/ptr.6710,32363616,"The effect of synbiotic supplementation on anthropometric indices, appetite, and constipation in people with hypothyroidism: A randomized, double-blind, placebo-controlled trial.",2020,Phytotherapy research : PTR,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26792677,literature,PubMed,26792677,https://pubmed.ncbi.nlm.nih.gov/26792677/,10.1016/j.micpath.2016.01.002,26792677,Microbiota manipulation for weight change.,2017,Microbial pathogenesis,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:26259892,literature,PubMed,26259892,https://pubmed.ncbi.nlm.nih.gov/26259892/,10.3920/BM2015.0011,26259892,"Effects of synbiotic on anthropometry, lipid profile and oxidative stress in obese children.",2015,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
